Distribution_1,Distribution_2,Distribution_3
1.259340418,1.597189111,3.410300482
73.65869304,0.589798165,4.121765044
96.48515689,-2.627778987,2.206034568
53.36955743,0.431149992,0.723032933
98.37953464,0.037165417,2.348018683
98.85579616,1.653772749,0.966184976
57.90977221,-0.768810739,5.112395784
35.48877532,-0.148565875,0.112010955
62.55516765,2.675557059,1.434968978
99.34891695,-4.036663359,0.912234139
11.76114834,0.162915618,8.23464829
35.29786748,3.15515395,2.622480817
59.70992624,1.614844699,1.574101429
4.535302618,6.039484193,0.312686185
40.68730966,0.084400374,0.960931025
10.83317377,1.930813351,1.357449979
8.055693736,-0.851034343,2.327688644
17.88166776,-1.189945327,0.035242685
44.69248533,2.307016673,4.807283661
39.80882732,-1.010993932,1.497386742
17.96474947,2.723317527,0.951575022
63.15165963,1.336429329,0.246956398
83.73085722,-0.112597715,1.749209996
48.87357042,3.164020173,4.793744867
46.18979797,3.630879139,0.377879825
56.45329898,1.051720703,1.167507631
28.8886119,0.458900143,14.20260169
90.18633182,2.132015868,1.217008903
33.83226664,0.141094592,4.283796809
5.828956932,0.729392926,7.775302929
84.53818812,-1.156225627,0.44436353
10.70015825,4.918600138,2.206273662
25.65036331,1.217415009,2.369962721
11.80011706,1.904070266,0.671522946
58.18553883,1.969820479,3.489939508
19.08991804,3.680568836,0.428723085
56.4814141,-3.706194579,0.374314853
78.39111192,0.296280487,6.150802296
19.48127407,1.427102371,0.313820801
29.30542386,1.169738857,0.961464479
74.60369425,1.836310468,0.091602513
44.74225995,3.260577105,2.209291817
34.80416818,2.182183172,0.402476454
7.242807365,2.116735573,0.247034909
55.47710869,0.502921453,4.309404036
66.65495335,-2.124791829,0.022411585
15.4673062,-2.897076368,0.68810681
31.2112901,3.270703749,1.106854744
60.63357036,-1.618716515,5.897400284
72.08603569,0.340691814,1.374081125
73.90347156,2.050753476,3.407878263
23.97078029,5.206965063,0.75578058
46.01840755,2.112387562,0.1517513
44.38198835,2.200109177,1.592868387
41.53555122,3.699318727,5.584821043
53.4976887,-1.72729641,3.367414293
30.62152172,4.360335302,2.318737406
20.47668361,-0.684229318,0.514170349
14.08873514,-2.616668594,0.36035144
69.44290144,0.004074338,2.085092087
66.40165184,3.101246372,2.625750151
36.65783077,1.709081579,0.712645994
42.68330111,2.175995082,1.776748542
77.98330559,1.110218955,3.525484686
19.89643968,-1.656210933,3.793465018
15.13693392,1.490781277,4.491898871
90.39987451,1.195355139,5.465895174
9.909059795,3.541233715,2.413132327
42.9372065,3.831446571,3.307467775
78.60060788,-1.728178638,0.166506159
6.732980567,1.924537638,2.027329447
56.58426552,1.992110316,1.189661945
66.52802952,2.890806806,1.544654499
33.58167477,0.167469505,1.274104407
94.51475395,1.307976329,1.853484866
9.558744113,-0.636070243,0.475823126
26.32662283,-0.926544011,0.469754822
32.2996634,1.979872667,0.987708296
100.3708359,2.004224115,1.533855138
32.30292777,-0.433742419,0.598113443
11.90089081,1.219307835,0.174513017
76.00702549,-0.614193341,0.699633357
17.4207238,-0.788882209,0.501480866
81.72415889,-1.186706941,2.457452444
29.30808152,-1.06757227,0.932864538
47.58143734,0.834371194,1.325331203
6.16337783,-1.81733095,0.252985417
40.77213378,0.033103202,0.385047399
59.19612147,0.714853508,0.886432069
34.30527439,0.042648113,1.313900398
50.50529761,0.058485761,1.253603051
97.4154611,4.368990034,5.124254274
19.85997605,0.764901012,3.091383889
6.298531787,1.220085514,0.856646579
47.22357016,2.985830949,1.15902666
94.37124691,0.197533806,1.361610073
93.02473806,1.89900659,0.239035541
71.20140374,-0.618874133,5.335146044
66.24773168,-2.847000536,1.675595111
33.75002054,1.116272102,2.017929318
89.59393257,-1.543842598,1.076626215
89.35967924,-0.966096982,0.287889064
46.69555543,2.658764769,0.7186771
70.24015297,0.252954535,7.550032947
19.90093309,2.750992793,3.376229471
73.53727595,2.025880019,5.690926077
56.15732384,0.29671257,0.462012474
73.78912458,-2.980799736,1.824648425
14.5473832,2.187623792,2.231336158
66.75140427,2.567459862,1.938447642
8.65826587,3.98422826,0.962622619
16.9494639,-0.396721984,1.306412611
92.16871642,1.969714348,2.255355902
3.934190396,-0.381702463,1.238776349
48.38439155,2.833655834,0.437192264
58.48261447,2.104132887,3.81215709
26.88804012,2.554605389,3.394954544
80.79257445,-1.432634494,0.550700443
12.61337396,2.146605874,7.994978294
4.487949759,4.013817147,1.839095333
88.27948964,6.167469763,1.945768888
62.57522185,-2.534780573,0.196044705
76.85670192,5.374443869,1.288277485
64.10320419,0.688497629,1.5405803
62.39867705,3.302735881,10.76950207
76.24348301,3.15158043,1.239711534
49.11976052,1.354605034,0.805058289
76.25761774,1.119003562,0.515400083
21.08312689,4.866174096,0.953370011
43.25213542,4.510707894,0.577587111
68.04735888,2.303785848,0.170527829
95.94400664,2.511796377,1.183288413
33.13096473,0.001102531,6.165489068
12.51655966,1.284360242,4.070348053
27.93515587,0.186373,0.242014229
55.58859967,-0.811120827,5.704965078
31.14100768,2.156956355,3.132974324
86.44914933,1.903705776,0.529150535
14.90515594,-0.086832945,4.951668401
51.10456868,0.719723804,1.301827755
33.2403396,3.134803501,1.198680591
68.19739282,2.83126591,1.720780698
22.13779625,2.150033059,1.556984649
31.00846894,0.60133429,0.415262748
52.78545186,1.311459982,0.458372189
13.66334321,5.062950038,6.130664982
89.9551024,-1.480373788,3.407895964
2.311137579,0.882662626,2.844820353
68.04262349,0.206159273,1.150429757
78.55605439,-2.11129071,2.181389288
95.45251028,1.381049302,0.585259282
47.9950843,1.422594736,0.718477887
34.50039256,-0.983383695,2.964246689
59.52177954,2.420765902,2.217286135
76.59787664,0.447438342,3.004419597
90.81852902,0.233319173,4.49101974
91.26336049,2.837258656,0.071482185
23.00298644,3.255567581,0.428424244
55.57302354,1.347937897,1.306527734
86.82106255,-0.690680359,0.932465817
99.77334663,3.255118993,4.403734225
70.97374015,2.338783705,2.363500992
74.30027583,0.591750668,0.186604607
27.15620476,1.794502111,2.031723747
43.42810872,3.675663289,0.704433646
21.9352795,-3.035138687,2.560039678
77.14281837,-0.059273287,5.100137275
92.33141531,3.873652525,2.702313127
71.99851895,1.423905319,3.208069244
28.7582799,2.762138988,1.13365645
94.83723342,-0.946956423,0.797596519
24.73838551,2.586977497,0.801136606
22.60628244,4.141415958,7.428838269
35.5575191,0.055765306,3.200901182
76.81502257,1.913289224,0.993366239
61.7760271,0.814092369,1.039887568
79.02737452,2.377084767,1.070079501
48.6529008,1.291396609,0.373726102
67.88807683,1.006528151,7.644781208
19.7392999,1.357489923,3.897835086
18.15309187,1.592310076,0.082956005
21.13172143,0.404628987,0.913440582
64.27592831,2.535654086,0.216183286
22.66243853,1.373695514,1.682538831
43.27895668,2.68738847,4.91641425
35.34746061,-0.639679245,0.951065908
62.42246823,2.470740333,0.076511928
58.28022149,-0.506214064,6.166866106
11.50649612,3.379204314,2.6034509
68.78300395,-0.315995904,3.094151354
1.27552593,2.709152722,3.52545271
14.5826928,3.457607632,4.634476649
4.331202473,3.025848459,1.136493625
62.86121869,0.314019282,1.422618912
33.41548443,-1.308333008,2.050128841
20.80680921,-1.15818333,3.379534689
88.65575914,1.333393822,0.03094451
7.480204267,5.210078227,1.742112341
71.0428776,3.184217268,0.224630322
38.23169591,5.996591035,0.651786015
30.91892077,2.199633346,0.554287464
13.70458224,0.564074975,1.069756714
25.20094404,-0.144788958,2.756851883
70.69863727,-0.831479784,2.033064199
71.90094636,3.084346606,1.827645033
98.3083295,0.582184732,0.507624301
87.50090931,-0.633195758,7.366455127
88.28636424,-0.032208878,2.72193917
30.33723351,1.58014979,1.076332592
56.69791815,-0.707720289,1.04701588
84.23722215,-0.980863337,1.460002293
69.50551141,0.578239909,1.219683308
68.38267141,0.563992728,1.790573185
70.95877289,-1.33049662,1.802198259
94.18049141,1.799644864,0.749372256
85.77610227,1.100604831,1.000180783
30.92769334,-2.610932648,1.155926861
73.96459063,-0.080203261,5.038735198
59.94726951,0.267376816,8.390485226
52.15455495,0.016493961,4.174242101
86.24343107,-2.111947701,0.795121027
74.30954734,-1.050110997,0.16056889
68.85633285,3.099688148,0.485479205
19.87735895,1.711456473,0.204145802
79.35187318,4.511248119,1.368265963
55.20350892,0.898088991,0.35054804
60.51181318,2.419794982,0.772137915
83.13046336,0.569130179,0.869166743
3.88797887,3.239962753,4.805043009
35.89749868,-1.50778167,1.235042569
47.40348563,-1.765063696,0.386648087
88.02935547,1.250519278,0.050677473
11.66271926,2.195859437,2.996483014
13.4853669,2.047638558,2.987351779
57.83195914,-0.340722229,1.401946488
71.41429508,0.618564182,1.179217617
21.74276639,0.566466616,0.974630281
33.96929529,3.175762311,3.914381052
48.20500909,2.409804039,0.594540025
26.79063484,2.35809661,1.900680113
59.78510895,0.820823889,1.27738455
62.64123467,-2.505695082,1.122310758
12.0012163,3.509849233,4.418001596
61.18115469,2.436737372,3.928383584
79.5632465,6.466279592,3.956059061
28.60537132,0.494663179,0.164469913
24.46312279,-1.746517398,12.24749528
83.03575471,2.310372626,10.17779765
7.555629845,0.462321485,0.502708124
90.99482931,1.342206801,1.743686971
28.3119183,2.595737131,1.154741401
55.88982148,0.173098038,0.171875982
44.70505818,-0.566889178,0.005164445
44.66561847,1.098331081,0.172326099
76.69260221,0.924178937,0.231575667
46.5666961,1.72178847,0.115168211
84.4437309,0.378102934,3.650131049
93.67023357,2.34045349,2.140340816
38.4198569,1.258409064,3.473352224
95.71321463,-0.046281066,3.293440521
67.00956325,3.646861022,1.202226888
46.88025652,1.915741243,0.805238986
70.68101497,5.702714797,4.4773474
58.3493779,1.526706546,2.62971294
95.48635648,3.829090525,0.236476961
65.97008754,2.909198716,4.317538778
49.11469096,1.374645646,2.949929665
75.01121893,-2.703792814,0.338614164
85.71706692,1.869473238,1.931758889
31.67865226,3.243775168,8.782867066
21.2383,0.009142093,5.001173469
44.47369844,-0.633231613,3.726794614
33.33585108,-0.537909142,1.968204845
26.97246273,4.071883457,1.928120895
87.31349304,-0.481988332,0.529569712
69.099912,2.774682654,6.853491442
86.88942276,-0.398390431,0.687941068
1.240101537,-0.143483628,1.077308786
62.36896399,5.41837709,4.640438432
70.32807127,1.854290244,8.14896993
62.50862206,-1.655895262,2.852834869
45.45900067,4.942127058,0.568706054
26.77620992,-0.22307616,1.381575929
94.87957616,-1.888926724,5.01241354
56.36658079,2.877459143,1.346731178
2.056241907,-1.872752886,1.20002294
14.71271518,-0.319258579,3.072335425
42.5704931,1.88742761,0.099738309
53.72013165,-3.617251699,1.125961756
59.57111717,3.33894164,2.4644571
73.10545557,3.456539734,1.640148905
62.68067704,6.288960068,1.283002353
11.38374128,-0.287860543,0.916896184
28.6271314,-1.582182575,6.052554969
55.32122,-1.271015896,1.531853859
22.00355438,1.350675534,0.678500765
44.79785941,-1.058428562,6.367629614
10.72651312,0.645109207,3.262827712
63.98238022,1.880469059,1.19352625
88.69143526,-0.032316705,2.852827601
53.69445523,-0.76520469,1.00537735
93.03222218,-3.735554115,1.391915419
27.09156383,6.95330761,1.27846287
37.69050345,-0.137768498,0.502084523
64.54134575,3.009582218,3.063809187
82.83477974,1.848105241,5.516457643
100.9238112,2.341389616,3.357816288
55.64121943,-0.453891291,0.119128075
80.54873029,3.140019337,0.492268283
87.34258716,0.884570588,1.75123968
11.00580961,0.733379844,0.68509611
1.578396699,-0.863931361,0.765404259
54.60941691,-0.293717687,0.258699847
37.93456788,-0.399578178,0.252210935
57.13573345,0.114768399,1.771534284
77.41725952,0.476368558,0.184018136
29.05424188,3.705082851,3.933357606
2.79188621,4.248667079,1.591900991
49.24411462,-0.284228508,1.775244789
46.9770679,1.442728902,1.116770919
17.65739401,-1.13833853,0.660702954
37.75539335,3.681170739,0.375239528
63.77331951,1.666489982,2.049194055
10.80386056,0.591228969,1.029540091
8.142973385,0.983202083,0.543493279
82.23253053,3.16197688,3.181187961
38.7217453,-1.925989924,0.042426833
57.46439673,2.464137713,1.415129212
16.43431109,0.894831108,0.085468179
94.45769932,-0.781664636,0.226959302
18.76368714,-1.377093357,1.8677394
21.15998913,1.109083245,4.444359486
44.4025409,2.866658555,3.561432899
27.35104153,4.789652657,0.498368022
62.5947759,0.21886448,2.888204902
55.63166558,4.997297573,1.222734932
29.95296711,-1.509831213,6.37105171
63.36282451,2.776331565,0.308284166
36.62033848,2.346119726,1.737566382
58.89304377,-1.22584137,1.6686479
4.690909203,-0.357507968,0.75495739
95.42365623,0.538918618,1.573761026
57.98612356,-0.558528093,2.049750388
89.04194716,2.314902771,6.481678381
60.90270305,-1.958476437,3.158413205
41.83537872,-2.360937311,3.240081363
66.30853725,1.364779479,1.320750059
3.958710363,3.328800151,1.734110386
17.73828711,-1.130685221,0.234549602
1.357635681,3.153570319,0.437059328
65.96703079,2.871716777,3.277128811
88.42384361,2.055302636,0.428929443
87.7501575,-0.824157214,2.799124053
85.6186609,3.341372608,3.114086912
9.175238623,2.299942179,0.339355937
82.55322995,-0.191575677,2.492091048
82.38675939,-0.991355987,0.74395884
77.91860833,-0.449767791,4.461598538
6.320956274,-1.685665127,3.42733679
65.28572667,1.580539669,0.302107915
7.291585337,0.892724505,1.764438009
10.27626691,4.233958113,7.199383277
64.6350761,2.513482192,0.495111215
4.224847552,-0.301630784,9.51045623
47.03089238,-1.847758527,0.709060473
93.07180966,1.466646607,1.484541261
44.18224636,0.050461289,0.812981997
80.55462958,0.780237647,3.963251827
13.58292062,1.568903804,1.992603289
3.517452876,-1.40632866,0.030818495
86.05505049,4.221293968,0.055149097
63.42416638,-0.981713072,5.154476431
19.83490481,-0.942406858,3.923297156
74.31027697,2.801395617,3.372361802
79.43607381,-1.391749333,0.888458497
97.6721563,3.239396914,1.590352308
17.55978136,1.50078431,0.224582995
71.39275375,0.696945164,1.584332654
24.88698163,-3.472064742,0.375186556
66.97517474,0.042153341,1.542541293
11.3043398,-0.990210939,3.558129129
58.05190074,0.641234976,0.270222146
60.73077875,-1.713892621,0.75106757
25.61948042,3.038076918,6.026834813
50.77256786,-0.148373616,0.348547443
72.27345585,1.527954578,3.413994125
95.30835484,0.625398675,4.179997855
54.35257457,1.99336106,1.80198805
16.6069072,2.246256885,4.417694946
100.4661556,3.785229534,3.158600931
26.12989855,2.671881579,0.29244651
49.81748024,1.702480813,2.713044889
60.53493419,2.920614279,0.056803001
99.52896243,1.178694717,0.879281717
9.087868527,2.777817758,4.963399929
5.191555709,-1.255015341,3.10765314
9.940454191,-1.659601283,1.007505473
33.07270291,-2.899595587,1.522642745
73.51414036,5.069078003,1.001107495
7.603909721,0.362542119,0.122710204
5.669552956,0.855940009,1.325104472
91.15935936,1.469451918,2.48292085
37.42607579,2.412653859,3.372929683
77.42963039,0.500210473,1.99232054
74.70914431,3.568090572,8.711775946
75.75094869,-2.076405789,0.019278103
39.17003692,2.860724698,3.45694543
81.92690251,-0.359179066,1.053651629
96.91998434,-1.594358608,2.050249084
12.30662793,0.462289705,0.754867841
33.57052747,0.007506035,5.857813907
9.958013118,-0.25594442,4.612603679
78.20459798,0.180193236,0.898996996
87.42468412,1.57939819,0.196847775
96.95448461,2.860505273,0.666586967
64.09839924,-1.906026514,1.281167061
88.26920276,0.1631894,0.019134814
60.90637276,-2.640285104,6.275946118
36.09766397,-2.412781572,0.013220802
15.70855225,-0.601275947,2.66947565
72.92689966,-0.439653128,0.77458113
85.65028351,2.626701338,0.091554765
37.50355288,-1.341794291,3.96915468
34.93098593,-0.33472565,0.021742808
39.86540983,-1.27769806,5.59546871
88.44875551,3.889457287,0.856695514
38.65186007,1.029684448,2.89918302
52.66527274,3.604956315,1.721796517
7.084723101,1.68333104,0.569917033
40.79169417,3.322582644,3.471594288
3.926826922,2.132198987,0.007367435
42.66579617,0.406599406,0.688122253
93.50337744,0.140389275,2.083452558
49.4253823,3.17443064,0.493064491
27.36976074,1.64337613,1.075676563
59.94310488,0.509255927,0.570099757
84.3920922,-0.229696981,0.29853797
54.48758392,1.484675448,10.51507608
12.5280977,-0.482192355,3.198951705
85.39630199,3.997468483,2.573866508
32.88754346,-3.428027333,1.583834086
34.28926625,-0.07649281,5.11894749
84.47425266,0.805434753,0.531453896
11.11838263,-3.128233904,0.061573436
84.61759214,0.509959722,2.692492628
97.68657194,0.117982265,3.250317816
40.26460039,2.751712814,0.110850822
74.43989301,-1.33881784,0.545955356
29.62222188,-1.135939824,2.930546061
29.07589501,-1.645519421,1.344713117
75.59815205,0.488099133,2.849951087
95.31673458,1.171444853,3.96352061
59.26421751,3.562776221,6.15610177
97.97765036,1.241248688,2.207497309
36.90544945,-0.68433217,1.291192198
21.16420133,1.720471634,1.62390096
22.97654012,0.629625305,1.007771813
85.51299951,-0.344761151,0.683322789
4.797534667,1.826859659,1.808449642
32.4764806,2.457146896,0.157018074
20.50796952,2.147543343,1.416034314
92.52903564,0.227890644,2.44423517
35.00946165,0.008787422,0.348122704
33.99106788,2.755966868,1.045057693
52.47352788,4.173068908,0.476169235
56.06995938,2.538227871,6.377501339
25.1523636,-1.506102787,2.735778296
44.54234809,5.439858183,0.498263563
51.5926804,-0.020693588,1.359613671
42.18805146,2.313001032,0.099766681
30.65454584,-4.159244429,4.085627922
37.93369272,2.065277782,0.65406494
50.24365262,-1.912693435,0.953867955
82.77211557,2.966564937,0.473847357
93.66252044,1.199563566,1.877574764
71.39317744,1.208384461,1.036769834
25.72347816,0.846482325,4.62981181
40.33970958,0.982386749,6.353222373
34.92030723,0.82488233,0.93865359
20.08891995,0.725039603,2.658680725
24.66871224,1.219365265,0.605957289
67.48707257,-0.76549133,1.626796582
89.18906053,3.833519009,4.488099022
56.48457958,-4.182218851,0.760841532
52.32693158,0.930550121,4.6320246
88.10221519,2.646558279,0.428495848
94.03650858,-1.489406308,1.925436987
68.52941229,2.104153846,1.773724664
66.46332446,-0.810476572,0.309096028
81.73763725,1.646279344,1.630931556
92.73488361,3.562828459,5.379625724
32.59714273,0.819798273,2.949138777
73.41104887,1.704339241,0.276308379
60.11351481,3.394727509,2.398068414
95.98948982,3.012550549,0.217310575
28.64515331,1.330613682,0.660518007
16.44677622,1.831251331,0.245538893
29.49596796,-0.111374837,4.075219231
86.23510685,-0.306571436,1.696581427
31.78869411,3.633393801,4.381600271
86.44424527,3.624646108,3.568528826
6.095757298,1.025019929,1.87861161
68.91881015,2.871179998,4.734351734
85.53206034,1.20297982,0.357839189
25.65933244,1.912108388,0.23776122
48.41796972,-0.143112732,1.80796802
40.37159324,0.46422475,3.596686822
20.87880785,1.759450197,0.077582556
60.86579819,3.344124916,2.4954935
35.59363839,3.806886041,0.963845873
87.21365607,2.015239317,6.377381077
33.26731007,2.901091754,0.420022855
34.22707631,1.442229661,3.238499465
13.96932207,1.431163718,1.2958596
88.55849907,4.364847909,0.624175984
34.89111977,3.926409069,0.249835194
5.518985973,-1.524502717,1.532926245
64.91837735,3.034503614,1.308420304
58.62476227,-0.352626993,0.766739857
8.921835692,3.930676585,2.757993586
51.83448775,0.669602695,0.258532733
74.84694385,-2.054560086,1.907136949
100.2463438,-0.101268268,0.286896452
9.416307783,0.896119777,5.551578639
95.95610493,2.454959949,1.531779771
31.86211192,0.232759173,0.348115074
35.06649093,-1.380788756,0.60796902
92.54997964,1.751100253,3.203743996
75.86430152,1.315134452,2.226405238
17.73870169,1.031518685,4.216925638
8.048786728,-1.41214135,0.46434274
24.61031177,3.85189636,0.584300566
81.67628797,-3.246171997,4.705867761
38.45633613,1.910106023,1.534527013
55.28197207,0.121031998,0.550876286
28.64443968,-1.757384056,2.68276055
36.85812006,-2.159612421,2.963560212
28.79889299,-3.77679572,8.619801869
5.772718328,1.195710899,0.918529417
96.29801642,-0.506160442,0.911397293
73.74840156,0.799481305,0.462127577
7.289283442,0.166698429,0.850270497
18.80994179,-0.337681539,0.681774042
24.03944458,-1.267187313,6.841657185
40.32782111,0.885096303,0.927094012
17.0492683,-1.763954853,0.500333694
42.44263073,2.000066996,1.181251784
39.70462289,-0.265095782,2.807822899
48.14336704,0.507368197,0.321427164
9.039421299,1.361047155,0.33815677
44.19865993,0.758426234,0.239676285
99.52046908,1.173384035,0.049410604
48.0533524,0.541014339,0.562336611
45.96797999,-0.608953392,0.367209469
33.26384939,2.37557643,2.170138173
79.27416393,1.358349854,1.18095245
7.091844071,1.030164512,1.356878839
100.5304723,0.703078764,1.462530847
17.57076243,2.816411222,2.26831152
58.45765841,-1.512090017,1.050779213
5.758921637,1.525524967,2.467493852
53.5659976,1.117118481,5.725958455
87.63897333,0.320562728,3.732554924
47.22422392,2.763118115,2.256053067
34.14710798,5.981707264,2.456972659
61.11380566,4.286692162,2.74308449
84.73224532,0.557030287,1.466958245
39.30752522,-1.863104781,1.465528371
6.487351608,-1.851656973,5.035153949
98.123615,1.389774205,0.77033579
50.75655848,2.014455888,1.847728945
89.79920402,-6.399208601,4.995140748
70.64105956,2.694050693,2.029330095
54.98732581,-0.48078392,3.292840919
49.60255334,4.887560561,1.214763859
63.49567661,0.458226118,0.923656556
73.07546682,-0.172743726,0.33192722
37.08887433,0.960132147,6.08284477
83.32778663,-0.334318422,0.282194012
17.58078222,0.662710589,0.016230936
59.79969781,0.837393196,0.40292797
40.83289829,2.290276355,0.287634607
93.92359397,0.879510001,0.358515682
6.974888001,2.437314438,4.171298256
3.871362737,0.576947286,0.255226292
75.48797723,1.959817716,4.836349124
32.58122107,0.882512645,0.009025535
17.53368517,2.98607871,0.150160209
10.95088883,3.330732706,1.775229881
65.03860056,4.257250125,0.60646276
99.67574372,2.952834593,8.702437204
15.68821469,3.99977774,5.058646625
66.03852918,-0.478446008,0.115232631
32.13213666,-1.139303323,1.760066473
94.3558671,-1.444235455,0.592323415
7.696536853,1.045865526,2.611054084
53.9545098,-3.151272705,0.599931519
9.633751869,-0.431746546,0.609606746
46.46405745,-2.110804737,12.88716353
53.8237937,-0.113367162,0.016173586
69.46888308,2.167207317,1.223274689
44.2080096,1.686052132,0.417371748
69.06162876,0.522185866,2.446851037
47.43811518,4.430947827,4.468500114
73.89237102,1.228274383,1.706361276
83.08013864,4.254535707,0.514086431
14.75078142,4.98431519,2.035049193
54.26759168,0.295470701,0.004218669
54.77944407,1.331903138,1.394166957
8.274771836,2.34327188,0.116052078
60.65676118,5.218830477,0.087668671
12.72590904,1.789531633,8.259243245
13.30006893,0.344830281,5.451034736
65.87982285,-1.235841008,0.992264889
57.51985137,-2.202290951,2.859262855
50.71599385,2.263429877,0.834570931
23.76313523,3.069012585,0.096470802
56.58731861,-0.430464973,0.189800434
65.99557858,2.110015421,6.981111838
35.000248,3.109645725,3.249820899
33.33073452,-0.527148316,1.306352441
93.11935676,4.019391601,2.63849355
96.95158017,0.999786587,3.946857412
22.14984949,-0.420698545,7.088579897
98.55777294,5.294211457,8.318748218
67.7744065,0.653632543,2.004960512
66.25033837,2.754934058,0.0579538
24.39975035,1.434697908,0.366053801
67.96689963,-2.113016405,1.683927255
74.40355995,0.367097329,1.621996297
22.43997273,-2.283419291,0.866853607
91.10374803,3.306602147,0.569932846
88.17527131,1.977571901,5.117668075
30.59912564,-1.432715567,1.155097609
6.5307976,3.052697256,1.843828539
43.07605274,2.486886885,3.386404092
13.43945588,3.482076184,0.044600538
69.98548322,1.264776485,2.145908689
2.381513318,0.520883679,1.406651313
3.412395508,2.769027453,0.61224167
59.47465534,0.117802268,0.576296644
48.66006595,1.742994776,3.473842759
52.36311115,1.490947175,0.872077923
16.59233253,2.298880627,1.533774532
82.49768398,2.076762843,1.95346415
31.93620268,1.129967859,1.073721451
64.61634626,-1.502302189,3.667146595
96.09222768,1.435267228,1.93753733
15.0273895,0.773397402,4.671749476
42.55115987,1.172629375,9.597189916
16.94277068,-0.028068137,0.465998759
35.21346919,-0.880548383,0.397870157
75.5897248,0.111367899,0.83893303
69.40190209,1.927581609,0.440327609
42.45118125,0.749161133,0.540702778
74.64346803,2.236856563,2.39548787
49.45932921,0.563092561,9.565923769
83.17621945,-0.256860086,2.897054851
91.28887305,-2.046863955,0.891770872
75.90704408,0.042672004,3.710096104
59.07759017,0.485366487,5.519518648
97.94134783,0.754843909,1.377273423
31.83577809,-0.366965485,3.298481101
26.50671851,2.60118486,1.133863824
93.02031672,-0.360425244,0.223962235
80.4930107,-1.638281466,0.275074268
58.07646982,0.655777629,2.272401253
94.14787827,2.044539755,3.82583756
15.94334744,2.888126808,0.7885618
60.51031063,3.7485639,0.877984841
14.15945718,0.701586574,0.940848626
84.74324471,4.600769382,1.573753862
100.025615,3.936297248,6.999250265
77.79269859,-2.956622825,7.605255229
34.70114098,2.759868522,0.035323564
94.00636553,1.115732035,2.040294825
45.65023322,-2.349507717,0.698059109
19.50933366,1.688788082,0.763120755
66.03221955,3.112853131,2.348622785
6.264684253,0.929090066,2.789259479
63.20404935,1.595624967,0.032421403
16.4904335,-0.233156655,2.263745194
98.15664547,-1.4032507,2.715577413
96.3697212,3.435388979,0.854011078
71.72418825,2.34905031,0.053760414
66.62924448,0.951169521,0.089809638
18.59531117,-1.3006734,1.239096367
44.81846178,0.046018759,5.317571562
53.48989437,-1.768528861,1.31441504
65.27629042,-0.913355258,1.988950246
11.70199198,3.003347105,3.529326558
71.1112647,0.401309037,0.802389108
93.9132839,0.407068698,0.868019873
63.38384131,5.06451902,0.483002218
54.89666301,1.352149979,0.376586403
53.56719923,-0.311586963,3.71092289
47.00360515,0.890986741,5.301325195
94.25199706,-2.760248896,0.160384386
38.88913744,-0.699782388,3.926359595
31.95481678,1.611541835,0.316803611
32.86480691,-0.87242268,0.295097898
97.04107437,1.52587388,2.215224219
34.76696469,3.666587297,8.179164192
31.51922594,0.526936838,1.798493475
85.16593674,0.498870602,3.759821292
93.18734891,-0.358680233,2.140009191
85.6407197,-0.649524259,2.280198059
83.13283018,1.68903462,1.121251536
62.49727891,1.044937644,0.257623412
32.4603301,2.37237935,0.35747531
55.34466202,1.716449462,3.481850492
98.58878513,3.616485812,15.95347623
1.219058601,-0.196292854,1.929478247
74.91322281,-0.885010672,0.127397512
98.63627966,1.397100251,7.441528311
57.26920698,1.061496261,0.036635729
69.11433686,-0.591714077,2.492762711
74.39862003,0.883442653,0.187996378
1.662464309,4.017751303,0.515356565
33.46900988,1.442557198,0.17023683
69.30275411,5.449845568,1.509478719
25.43470319,0.650613227,1.950598777
15.85150407,-0.928556979,3.130204239
57.38807022,4.886676232,0.778920376
1.024889766,-0.04168906,1.223340797
84.67522086,-0.47444968,2.067060785
95.03889079,-1.136005761,1.269951366
95.42191552,0.606470078,1.454762185
25.35626306,1.561571231,6.169242171
25.10480058,2.937055952,2.218861228
27.13532513,-4.785063082,1.580883884
92.13862654,-1.261010508,0.191027911
74.51381148,-0.094445804,3.773458818
33.57024858,5.508325113,0.908968352
68.69465057,1.357439938,0.558637453
44.69812841,2.454221392,0.167121712
80.55668219,-2.519782832,0.156110873
77.35467881,0.823644386,0.630817312
70.37518564,1.444002813,2.065531749
96.84980195,-3.034810605,1.153561955
22.12415572,3.448302942,13.87592541
27.08307232,-0.546840716,0.092011558
47.01268232,2.609521419,2.688551277
75.73636685,-0.565643171,1.006158954
84.60547987,0.435721345,3.021367996
100.4620538,3.376478641,5.773876486
63.25712314,2.224843351,5.233318303
99.7295167,3.278628187,1.412302613
80.70570836,2.887069041,0.142152918
62.28003261,1.40445021,2.731075637
80.05073051,-1.51514269,2.383294115
54.15103079,0.91939442,1.378864221
90.71092282,0.22226191,0.83015818
74.03488674,2.987172077,0.529620322
1.366880391,1.705659789,0.18732199
90.09737904,3.07943951,0.017844465
20.53732591,1.374844552,5.98193868
53.36491358,1.52425931,1.15292265
57.98844704,1.703402755,0.829762329
81.4767856,2.65354311,0.902313807
72.93334856,-0.267144209,0.234823254
21.2913394,2.494662985,0.209573836
91.25547566,0.093328213,2.030796103
3.430987325,2.804241244,0.539999187
